h3_hexagon_id_start,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
871f18b24ffffff,6.29,4.322916666666667,3.3164556962025316,2.623529411764706,2.707317073170732,3.4680851063829787,4.293478260869565,7.0606060606060606,7.71,7.37,7.17,8.535353535353535,8.94,8.92,10.158415841584159,11.0,11.94,13.702970297029703,16.504950495049506,16.801980198019802,14.910891089108912,13.77,13.485148514851485,9.118811881188119
871f18b25ffffff,7.44,5.571428571428571,3.247311827956989,2.8,2.602272727272727,3.7938144329896906,5.626262626262626,7.42,8.262626262626263,9.58,8.79,10.343434343434344,10.68,11.48,13.198019801980198,12.801980198019802,14.2,15.485148514851485,18.88118811881188,19.792079207920793,18.584158415841586,16.98,15.009900990099009,11.158415841584159
871f18b26ffffff,1.9375,1.5660377358490567,1.2352941176470589,1.4285714285714286,1.4,1.8142857142857143,2.211764705882353,4.0,5.747368421052632,5.1020408163265305,4.252525252525253,4.63265306122449,5.37,6.08,5.9,6.1,6.585858585858586,6.59,6.03030303030303,5.224489795918367,4.554455445544554,4.404040404040404,3.4895833333333335,2.2048192771084336
871f18b29ffffff,1.16,1.1333333333333333,1.5454545454545454,1.0,1.375,1.4736842105263157,1.25,1.3181818181818181,1.3191489361702127,1.4615384615384615,1.3043478260869565,1.3793103448275863,1.4098360655737705,1.5789473684210527,1.4791666666666667,1.7234042553191489,1.44,1.6382978723404256,1.5555555555555556,1.3043478260869565,1.574468085106383,1.34,1.1935483870967742,1.4482758620689655
871f18b2affffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
871f18b2cffffff,2.2564102564102564,1.8070175438596492,1.4821428571428572,1.9787234042553192,2.1791044776119404,2.032258064516129,2.014925373134328,2.8636363636363638,4.416666666666667,3.1,2.5113636363636362,2.681318681318681,2.7142857142857144,3.032967032967033,2.831460674157303,2.913978494623656,3.210526315789474,3.4175824175824174,4.424242424242424,4.435643564356436,3.8469387755102042,3.2421052631578946,2.7916666666666665,2.5595238095238093
871f18b2dffffff,1.7777777777777777,1.0,1.25,2.6666666666666665,1.25,1.2,1.0,1.0,1.0833333333333333,1.2941176470588236,1.5294117647058822,1.4285714285714286,1.1363636363636365,1.206896551724138,1.5,1.3428571428571427,1.3658536585365855,1.44,1.5813953488372092,1.53125,1.4,1.4210526315789473,1.4137931034482758,1.375
871f18b2effffff,1.95,1.75,1.6376811594202898,2.173076923076923,2.5135135135135136,2.3780487804878048,2.15,3.32967032967033,4.0,3.8210526315789473,3.5531914893617023,3.4583333333333335,3.8842105263157896,3.2653061224489797,3.8686868686868685,3.1808510638297873,3.3402061855670104,3.6530612244897958,3.7653061224489797,3.989795918367347,3.6808510638297873,3.010752688172043,2.7755102040816326,2.3076923076923075
871f18b30ffffff,1.0,1.2727272727272727,1.0,1.0,0.0,1.0,1.206896551724138,1.3461538461538463,1.0588235294117647,1.125,1.1935483870967742,1.1428571428571428,1.1111111111111112,1.2380952380952381,1.3548387096774193,1.263157894736842,1.25,1.1794871794871795,1.1153846153846154,1.2894736842105263,1.2413793103448276,1.1142857142857143,1.1153846153846154,1.0
871f18b31ffffff,1.0,1.0,1.0,1.2,1.1764705882352942,1.0,1.2647058823529411,1.4318181818181819,1.4042553191489362,1.4893617021276595,1.4634146341463414,1.2727272727272727,1.3243243243243243,1.4137931034482758,1.1304347826086956,1.1891891891891893,1.4102564102564104,1.225,1.3823529411764706,1.3409090909090908,1.1842105263157894,1.2608695652173914,1.1764705882352942,1.0
871f18b34ffffff,1.8717948717948718,1.75,1.7045454545454546,1.4,1.3898305084745763,2.0853658536585367,2.5180722891566263,4.431818181818182,5.793814432989691,4.505154639175258,3.979591836734694,4.416666666666667,3.95959595959596,4.731958762886598,5.46,5.434343434343434,5.81,6.366336633663367,6.623762376237623,5.891089108910891,4.871287128712871,4.090909090909091,3.15625,2.2261904761904763
871f18b35ffffff,2.7613636363636362,1.953125,2.111111111111111,1.9047619047619047,2.126984126984127,3.510869565217391,4.075268817204301,6.316326530612245,5.412371134020619,4.173469387755102,3.797872340425532,3.6979166666666665,4.130434782608695,4.0,4.242424242424242,4.623762376237623,4.91,6.099009900990099,6.08080808080808,6.1683168316831685,4.97,4.51,3.6391752577319587,3.0681818181818183
871f18b36ffffff,1.0909090909090908,1.0,1.3333333333333333,1.0,1.0,1.0666666666666667,1.0,1.24,1.4,1.263157894736842,1.0,1.1818181818181819,1.05,1.0909090909090908,1.1,1.173913043478261,1.16,1.3,1.4,1.1333333333333333,1.173913043478261,1.2105263157894737,1.0,1.3333333333333333
871f18b72ffffff,1.3636363636363635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2222222222222223,1.1,1.125,1.1538461538461537,1.1333333333333333,1.25,1.3846153846153846,1.4814814814814814,1.608695652173913,1.4615384615384615,1.5172413793103448,1.1666666666666667,1.25,1.3333333333333333,1.2,1.1
871f18b76ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
871f1d413ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871f1d41bffffff,1.0,1.0,0.0,1.0,1.6666666666666667,1.0,0.0,0.0,1.0,1.0,1.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
871f1d480ffffff,1.4166666666666667,1.2,1.125,1.0909090909090908,1.0,1.12,1.3043478260869565,1.1481481481481481,1.425531914893617,1.5777777777777777,1.3448275862068966,1.4042553191489362,1.3777777777777778,1.3846153846153846,1.4523809523809523,1.36,1.3396226415094339,1.2830188679245282,1.434782608695652,1.2127659574468086,1.2666666666666666,1.3148148148148149,1.4146341463414633,1.135135135135135
871f1d481ffffff,1.4,1.3636363636363635,1.56,1.2222222222222223,1.3225806451612903,1.170731707317073,1.8208955223880596,3.1325301204819276,3.0786516853932584,2.6666666666666665,2.272727272727273,2.2,2.3132530120481927,2.6222222222222222,2.7674418604651163,2.6,2.9789473684210526,2.8541666666666665,3.4347826086956523,2.5384615384615383,2.116279069767442,2.367088607594937,2.3529411764705883,1.6363636363636365
871f1d482ffffff,2.36,1.8297872340425532,1.511111111111111,1.864864864864865,1.3414634146341464,1.974025974025974,2.2278481012658227,4.080459770114943,4.416666666666667,3.875,3.6530612244897958,4.173469387755102,4.454545454545454,4.23469387755102,4.752577319587629,4.747474747474747,4.787878787878788,5.153061224489796,5.346534653465347,5.0,4.383838383838384,4.010416666666667,4.125,2.865168539325843
871f1d483ffffff,3.98989898989899,2.782608695652174,2.3684210526315788,2.227272727272727,2.2804878048780486,3.3010752688172045,5.393939393939394,8.164948453608247,7.91,7.656565656565657,6.97979797979798,8.18,8.37,8.82,10.099009900990099,10.950495049504951,12.19,13.801980198019802,15.475247524752476,14.21,11.782178217821782,10.76,8.722772277227723,5.792079207920792
871f1d485ffffff,3.0,5.0,2.0,1.5,2.6666666666666665,1.3125,1.25,3.7176470588235295,5.608247422680412,6.642857142857143,7.18,5.287234042553192,6.88,5.173469387755102,4.626262626262626,5.714285714285714,6.938775510204081,5.381443298969073,6.32258064516129,7.22093023255814,4.5588235294117645,3.9655172413793105,4.733333333333333,2.7142857142857144
871f1d486ffffff,1.434782608695652,1.0769230769230769,1.4,1.0,1.0,1.0769230769230769,1.1428571428571428,1.05,1.3076923076923077,1.1481481481481481,1.25,1.15,1.12,1.2903225806451613,1.1818181818181819,1.1875,1.2121212121212122,1.1714285714285715,1.2,1.0,1.1333333333333333,1.2857142857142858,1.15,1.3636363636363635
871f1d488ffffff,3.9693877551020407,2.72972972972973,2.1470588235294117,1.4259259259259258,1.4912280701754386,1.9342105263157894,3.0434782608695654,7.276595744680851,12.828282828282829,12.86,11.72,13.33,15.25,16.1,16.782178217821784,17.594059405940595,17.96,18.504950495049506,15.871287128712872,13.336633663366337,11.089108910891088,9.29,7.737373737373737,5.31
871f1d489ffffff,9.663366336633663,6.595959595959596,4.34065934065934,2.9743589743589745,2.630952380952381,2.8735632183908044,4.282608695652174,9.62,16.85,18.67,18.4,20.333333333333332,22.31,25.22,24.06930693069307,25.00990099009901,25.94,27.04950495049505,24.455445544554454,24.257425742574256,24.06930693069307,21.18,17.11881188118812,14.237623762376238
871f1d48affffff,6.00990099009901,4.638297872340425,3.5853658536585367,2.769230769230769,2.2666666666666666,2.411111111111111,3.4269662921348316,6.75531914893617,9.868686868686869,12.080808080808081,11.594059405940595,13.7,15.15,16.1,16.900990099009903,17.742574257425744,19.55,21.683168316831683,19.0,15.623762376237623,13.03960396039604,11.59,10.237623762376238,8.01980198019802
871f1d48bffffff,4.86,3.5698924731182795,2.8588235294117648,2.272727272727273,2.2,2.3863636363636362,3.6315789473684212,7.090909090909091,13.95,16.3,14.673267326732674,18.03030303030303,21.79,22.16,24.693069306930692,25.77227722772277,28.17,28.04950495049505,20.534653465346533,15.990099009900991,12.702970297029703,10.34,8.96039603960396,5.64
871f1d48cffffff,5.656565656565657,3.630434782608696,2.8313253012048194,2.3176470588235296,2.130952380952381,3.6020408163265305,6.04,8.323232323232324,9.383838383838384,7.62,5.88,6.565656565656566,7.040404040404041,7.52,7.772277227722772,8.069306930693068,8.64,10.178217821782178,11.950495049504951,11.92079207920792,10.069306930693068,9.61,9.128712871287128,6.574257425742574
871f1d48dffffff,4.636363636363637,3.5638297872340425,2.3048780487804876,1.7763157894736843,1.8333333333333333,2.90625,4.98936170212766,6.95,9.02,8.54,7.68,8.585858585858587,9.07,9.18,9.54,10.376237623762377,11.88,13.683168316831683,14.07920792079208,12.118811881188119,10.574257425742575,9.62,8.950495049504951,6.623762376237623
871f1d48effffff,4.54,3.3333333333333335,2.1298701298701297,2.064935064935065,1.7590361445783131,2.847826086956522,4.53125,9.306122448979592,10.23,10.48,9.49,10.01010101010101,9.92,11.36,11.534653465346535,12.623762376237623,14.01,16.07920792079208,15.831683168316832,12.673267326732674,10.099009900990099,8.85,7.584158415841584,5.73
871f1d491ffffff,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.5,1.0
871f1d494ffffff,1.162162162162162,1.1304347826086956,1.0714285714285714,1.0,1.12,1.4318181818181819,1.6774193548387097,1.6486486486486487,1.2692307692307692,1.5454545454545454,1.7179487179487178,1.40625,1.4545454545454546,1.553191489361702,1.5,1.4259259259259258,1.4313725490196079,1.7407407407407407,1.8888888888888888,1.7096774193548387,1.5625,1.5660377358490567,1.3255813953488371,1.125
871f1d498ffffff,2.966292134831461,2.2666666666666666,1.793103448275862,1.703125,1.9230769230769231,2.522222222222222,4.5,5.946236559139785,8.27,7.161616161616162,5.57,5.434343434343434,6.24,5.747474747474747,6.262626262626263,6.693069306930693,6.86,7.554455445544554,8.603960396039604,7.673267326732673,6.38,6.32,4.93,3.5876288659793816
871f1d499ffffff,5.693069306930693,4.171717171717172,3.218390804597701,2.6,3.154639175257732,4.84,6.97979797979798,8.252525252525253,10.09,9.68,9.12,9.666666666666666,10.07,10.434343434343434,11.386138613861386,12.267326732673267,14.41,16.752475247524753,18.762376237623762,17.22772277227723,15.405940594059405,12.76,11.554455445544555,8.564356435643564
871f1d49affffff,1.4893617021276595,1.3333333333333333,1.2857142857142858,1.05,1.1666666666666667,1.8076923076923077,2.1587301587301586,2.7951807228915664,2.2972972972972974,2.5232558139534884,2.0,2.4827586206896552,2.611764705882353,2.6136363636363638,3.227272727272727,2.7666666666666666,3.0103092783505154,3.2346938775510203,3.381443298969072,2.9239130434782608,2.3908045977011496,2.1710526315789473,2.1219512195121952,1.603448275862069
871f1d49bffffff,4.166666666666667,2.911111111111111,2.2535211267605635,1.8823529411764706,2.5681818181818183,3.8979591836734695,6.422680412371134,8.86,8.06060606060606,7.45,6.828282828282828,7.02020202020202,8.12,8.929292929292929,9.336633663366337,10.188118811881187,11.6,13.663366336633663,15.376237623762377,14.881188118811881,12.257425742574258,9.89,8.693069306930694,6.267326732673268
871f1d49cffffff,3.2795698924731185,2.475609756097561,1.8714285714285714,1.5471698113207548,1.4406779661016949,2.3855421686746987,3.337078651685393,4.729166666666667,6.46875,6.051020408163265,5.656565656565657,6.275510204081633,6.565656565656566,7.111111111111111,7.808080808080808,7.891089108910891,9.17,10.811881188118813,10.96039603960396,11.138613861386139,8.386138613861386,7.61,6.742574257425742,5.2727272727272725
871f1d49dffffff,8.93,5.99,3.5729166666666665,2.7023809523809526,2.7790697674418605,3.5520833333333335,5.438775510204081,10.60204081632653,15.8,17.37,18.07,20.77,24.72,25.757575757575758,26.86,27.514851485148515,27.34,28.237623762376238,28.019801980198018,24.574257425742573,22.207920792079207,18.17,16.425742574257427,11.17
871f1d49effffff,1.2857142857142858,1.1428571428571428,1.2352941176470589,1.2,1.2222222222222223,1.1153846153846154,1.2142857142857142,1.4102564102564104,1.6481481481481481,1.4444444444444444,1.4,1.6779661016949152,1.9275362318840579,1.7941176470588236,1.7313432835820894,1.9315068493150684,1.6582278481012658,1.776470588235294,1.9090909090909092,1.6753246753246753,1.859375,1.6724137931034482,1.3409090909090908,1.25
871f1d4a1ffffff,1.0,1.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.125,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
871f1d4a3ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
871f1d4a8ffffff,1.6153846153846154,1.5384615384615385,1.1944444444444444,1.6571428571428573,1.6140350877192982,1.7125,2.2916666666666665,2.4444444444444446,2.791208791208791,2.4555555555555557,2.197530864197531,2.4,2.4823529411764707,2.4942528735632186,2.630434782608696,2.4302325581395348,2.769230769230769,3.09375,2.769230769230769,2.870967741935484,3.0721649484536084,2.318681318681319,2.0921052631578947,1.88
871f1d4a9ffffff,1.641025641025641,1.3157894736842106,1.4375,1.4482758620689655,1.588235294117647,1.1875,1.2708333333333333,2.0657894736842106,1.8,1.875,1.6885245901639345,1.7704918032786885,1.7966101694915255,1.893939393939394,1.6944444444444444,1.8529411764705883,1.796875,2.0,1.7792207792207793,2.015625,1.6363636363636365,1.6956521739130435,1.456140350877193,1.3617021276595744
871f1d4aaffffff,2.246913580246914,2.036363636363636,1.5609756097560976,1.5128205128205128,1.3846153846153846,1.7435897435897436,2.6666666666666665,2.9204545454545454,3.303370786516854,3.127659574468085,2.911111111111111,3.3297872340425534,3.127659574468085,3.127659574468085,3.067415730337079,3.3870967741935485,3.59375,3.712871287128713,4.05050505050505,3.7551020408163267,3.683673469387755,3.7142857142857144,2.84375,2.2637362637362637
871f1d4abffffff,3.8556701030927836,3.141304347826087,2.1728395061728394,2.044776119402985,2.1818181818181817,2.847826086956522,3.8191489361702127,5.53,5.938144329896907,5.83,5.252525252525253,5.204081632653061,5.26,6.04,5.76,6.204081632653061,6.75,6.861386138613861,8.504950495049505,7.900990099009901,7.366336633663367,6.99,6.23,4.98
871f1d4aeffffff,1.6,1.3255813953488371,1.396551724137931,1.4489795918367347,1.4680851063829787,1.7714285714285714,1.609375,2.128205128205128,2.577777777777778,3.0927835051546393,2.577777777777778,2.49438202247191,2.5054945054945055,2.6630434782608696,3.032967032967033,2.9239130434782608,3.357894736842105,3.618556701030928,3.6804123711340204,2.873684210526316,2.590909090909091,2.348314606741573,2.393258426966292,1.7727272727272727
871f1d4b0ffffff,1.694915254237288,1.375,1.35,1.3902439024390243,1.5538461538461539,2.0595238095238093,2.5384615384615383,2.8735632183908044,2.954022988505747,2.924731182795699,2.967741935483871,2.8333333333333335,2.7282608695652173,2.7204301075268815,2.929411764705882,2.7142857142857144,3.2527472527472527,3.7422680412371134,3.389473684210526,3.4526315789473685,3.63265306122449,3.265957446808511,3.1444444444444444,1.726027397260274
871f1d4b1ffffff,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,0.0
871f1d4b2ffffff,1.2307692307692308,1.12,1.0476190476190477,1.1,1.0,1.0555555555555556,1.1724137931034482,1.411764705882353,1.1875,1.2857142857142858,1.2105263157894737,1.3823529411764706,1.3823529411764706,1.434782608695652,1.372093023255814,1.6603773584905661,1.4285714285714286,1.5238095238095237,1.476923076923077,1.5932203389830508,1.4042553191489362,1.2926829268292683,1.2666666666666666,1.3
871f1d4b3ffffff,1.3157894736842106,1.2222222222222223,1.105263157894737,1.2727272727272727,1.05,1.1612903225806452,1.392156862745098,1.510204081632653,1.5272727272727273,1.7076923076923076,1.8235294117647058,1.7222222222222223,1.9863013698630136,1.9253731343283582,2.095890410958904,2.15,1.9746835443037976,2.485294117647059,1.8735632183908046,1.9753086419753085,1.9036144578313252,1.7534246575342465,1.8461538461538463,1.24
871f1d4b5ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871f1d4c0ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
871f1d4c2ffffff,1.125,1.3,1.0833333333333333,1.1428571428571428,1.0909090909090908,1.1111111111111112,1.0769230769230769,1.1428571428571428,1.16,1.375,1.4,1.2826086956521738,1.7450980392156863,1.8727272727272728,1.912280701754386,2.0483870967741935,1.5507246376811594,1.640625,1.7377049180327868,1.5833333333333333,1.4807692307692308,1.4411764705882353,1.8709677419354838,1.3846153846153846
871f1d4c6ffffff,1.2941176470588236,1.3636363636363635,1.75,1.3333333333333333,1.25,1.263157894736842,1.1176470588235294,1.3333333333333333,1.4137931034482758,1.12,1.3448275862068966,1.3043478260869565,1.3043478260869565,1.173913043478261,1.2,1.1724137931034482,1.3421052631578947,1.3181818181818181,1.25,1.3243243243243243,1.236842105263158,1.25,1.375,1.263157894736842
871f1d4ceffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871f1d4d0ffffff,9.712871287128714,6.959183673469388,4.5,3.795698924731183,3.568421052631579,5.27,6.13265306122449,13.12,12.656565656565656,10.454545454545455,10.3,11.01,10.5,12.24,12.821782178217822,13.247524752475247,14.23,18.336633663366335,21.95049504950495,21.465346534653467,20.178217821782177,17.98,16.88118811881188,13.425742574257425
871f1d4d1ffffff,2.142857142857143,1.9384615384615385,1.7,1.8235294117647058,1.5849056603773586,2.3,2.1538461538461537,3.3258426966292136,4.34375,4.153061224489796,3.2127659574468086,2.9680851063829787,3.0,3.3118279569892475,3.4947368421052634,3.2346938775510203,3.414141414141414,3.888888888888889,4.39,4.216494845360825,3.696969696969697,3.836734693877551,3.4565217391304346,2.6595744680851063
871f1d4d2ffffff,7.262626262626263,5.105263157894737,3.32967032967033,3.0,3.117021276595745,4.195876288659794,4.377551020408164,8.19,10.85,11.19,10.27,10.606060606060606,11.68,11.61,12.23,12.108910891089108,13.34,15.514851485148515,16.702970297029704,16.178217821782177,15.257425742574258,14.03,12.594059405940595,9.633663366336634
871f1d4d3ffffff,1.7903225806451613,2.019607843137255,1.911764705882353,2.0588235294117645,1.813953488372093,1.6428571428571428,1.7733333333333334,1.606060606060606,1.9342105263157894,2.2409638554216866,2.1323529411764706,2.2,2.013333333333333,2.138888888888889,2.36,2.4133333333333336,2.4578313253012047,2.5268817204301075,3.6597938144329896,3.2371134020618557,3.2386363636363638,2.8295454545454546,2.4555555555555557,2.1625
871f1d4d4ffffff,3.9895833333333335,3.1264367816091956,2.548780487804878,2.1267605633802815,2.2142857142857144,3.381443298969072,5.5638297872340425,9.0625,8.74,7.66,7.06,6.656565656565657,7.0,7.35,7.53,8.049504950495049,9.76,11.772277227722773,13.415841584158416,13.049504950495049,10.910891089108912,9.242424242424242,7.732673267326732,6.19
871f1d4d5ffffff,1.7575757575757576,1.76,1.4651162790697674,1.7234042553191489,1.872340425531915,1.828125,2.037037037037037,2.879120879120879,3.225806451612903,3.372340425531915,2.8222222222222224,2.63953488372093,3.168539325842697,3.0804597701149423,2.7888888888888888,3.0,2.7395833333333335,3.5106382978723403,3.316326530612245,3.090909090909091,3.2268041237113403,3.087912087912088,2.6914893617021276,1.837837837837838
871f1d4d6ffffff,7.12,5.571428571428571,3.795698924731183,3.4078947368421053,3.4886363636363638,4.6020408163265305,4.387755102040816,7.9393939393939394,11.653061224489797,13.71,11.564356435643564,13.13,13.83,14.95,16.07920792079208,15.98019801980198,16.27,18.584158415841586,18.04950495049505,17.128712871287128,16.287128712871286,13.62,12.94059405940594,10.326732673267326
871f1d4d8ffffff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
871f1d4daffffff,1.4666666666666666,1.1333333333333333,1.25,1.6153846153846154,1.5625,1.391304347826087,1.28,1.6176470588235294,1.3333333333333333,1.2820512820512822,1.25,1.1714285714285715,1.4,1.3421052631578947,1.2258064516129032,1.25,1.3823529411764706,1.5,1.5869565217391304,1.558139534883721,1.3181818181818181,1.3076923076923077,1.3571428571428572,1.2608695652173914
871f1d4dcffffff,1.1666666666666667,2.5,1.0,1.3,1.0,1.0,1.0,1.2,1.1538461538461537,1.2222222222222223,1.2142857142857142,1.1,1.0,1.1,1.0714285714285714,1.0909090909090908,1.2307692307692308,1.1333333333333333,1.0,1.0,1.0,1.1,1.1111111111111112,1.0769230769230769
871f1d4ddffffff,1.1666666666666667,1.0,1.25,1.0,1.2,1.0,1.0,0.0,1.0,1.1,1.0,1.0,1.2222222222222223,1.125,1.0,1.0,1.1,1.1875,1.1428571428571428,1.1428571428571428,1.0,1.2,1.0909090909090908,1.125
